Audio path,Text
tulu_spliced_audio/kudla_cafe/kudla_cafe_977.mp3,i wouldve happened too
tulu_spliced_audio/kudla_cafe/kudla_cafe_978.mp3,our life wouldnt have been posh but wed be happy
tulu_spliced_audio/kudla_cafe/kudla_cafe_979.mp3,it’s late dear
tulu_spliced_audio/kudla_cafe/kudla_cafe_980.mp3,go to your room and sleep
tulu_spliced_audio/kudla_cafe/kudla_cafe_981.mp3,good night daddy
tulu_spliced_audio/kudla_cafe/kudla_cafe_982.mp3,your daughter has many questions
tulu_spliced_audio/kudla_cafe/kudla_cafe_983.mp3,i don’t know how to answer them
tulu_spliced_audio/kudla_cafe/kudla_cafe_984.mp3,everyones on time
tulu_spliced_audio/kudla_cafe/kudla_cafe_985.mp3,so shall we begin
tulu_spliced_audio/kudla_cafe/kudla_cafe_986.mp3,let’s do some warmup exercises and strengthen your old muscles
tulu_spliced_audio/kudla_cafe/kudla_cafe_987.mp3,alright so everybody bend down and touch your feet
tulu_spliced_audio/kudla_cafe/kudla_cafe_988.mp3,touch your feet properly
tulu_spliced_audio/kudla_cafe/kudla_cafe_989.mp3,brother bhaskar youve to come back up as well
tulu_spliced_audio/kudla_cafe/kudla_cafe_990.mp3,ke it down here ill come up in my own time
tulu_spliced_audio/kudla_cafe/kudla_cafe_991.mp3,want to run 10 rounds today to up
tulu_spliced_audio/kudla_cafe/kudla_cafe_992.mp3,want to run 10 rounds today too come up
tulu_spliced_audio/kudla_cafe/kudla_cafe_993.mp3,thats why i always say
tulu_spliced_audio/kudla_cafe/kudla_cafe_994.mp3,you should always keep your body fit like me
tulu_spliced_audio/kudla_cafe/kudla_cafe_995.mp3,not drink every evening
tulu_spliced_audio/kudla_cafe/kudla_cafe_996.mp3,buzz off
tulu_spliced_audio/kudla_cafe/kudla_cafe_997.mp3,stomachs like a tire calls himself fit
tulu_spliced_audio/kudla_cafe/kudla_cafe_998.mp3,you are a pt teacher right
tulu_spliced_audio/kudla_cafe/kudla_cafe_999.mp3,nowadays even im doubting it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1000.mp3,brother bhaskar will you listen to me come up
tulu_spliced_audio/kudla_cafe/kudla_cafe_1001.mp3,stretch go all the way down
tulu_spliced_audio/kudla_cafe/kudla_cafe_1002.mp3,brother bhaskarstop
tulu_spliced_audio/kudla_cafe/kudla_cafe_1003.mp3,your grandfather killed us
tulu_spliced_audio/kudla_cafe/kudla_cafe_1004.mp3,as you all know main thing in kabadi is breathing
tulu_spliced_audio/kudla_cafe/kudla_cafe_1005.mp3,when you are raiding you need to say kabadi kabadi at least for 30 seconds
tulu_spliced_audio/kudla_cafe/kudla_cafe_1006.mp3,great players practice for years to achieve that
tulu_spliced_audio/kudla_cafe/kudla_cafe_1007.mp3,its been 30 years since youve played you can’t do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1008.mp3,the tournaments a few days away
tulu_spliced_audio/kudla_cafe/kudla_cafe_1009.mp3,so well have to try a short cut method
tulu_spliced_audio/kudla_cafe/kudla_cafe_1010.mp3,short cut method means
tulu_spliced_audio/kudla_cafe/kudla_cafe_1011.mp3,whose head is this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1012.mp3,i didn’t know well have to do all this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1013.mp3,are you really a pt teacher
tulu_spliced_audio/kudla_cafe/kudla_cafe_1014.mp3,poor children
tulu_spliced_audio/kudla_cafe/kudla_cafe_1015.mp3,everyone doesn’t have to raid right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1016.mp3,then whyre you testing our breathing limits
tulu_spliced_audio/kudla_cafe/kudla_cafe_1017.mp3,ours isnt a professional team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1018.mp3,anyone might get a chance to raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1019.mp3,now get inside the water
tulu_spliced_audio/kudla_cafe/kudla_cafe_1020.mp3,don’t get out until i tell you to
tulu_spliced_audio/kudla_cafe/kudla_cafe_1021.mp3,any doubts
tulu_spliced_audio/kudla_cafe/kudla_cafe_1022.mp3,why do we need this test sink
tulu_spliced_audio/kudla_cafe/kudla_cafe_1023.mp3,are you people tired
tulu_spliced_audio/kudla_cafe/kudla_cafe_1024.mp3,i was just thinking
tulu_spliced_audio/kudla_cafe/kudla_cafe_1025.mp3,we should keep a name for our team right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1026.mp3,how about kudla warriors
tulu_spliced_audio/kudla_cafe/kudla_cafe_1027.mp3,sounds like a herd of goats
tulu_spliced_audio/kudla_cafe/kudla_cafe_1028.mp3,i asked for a good name
tulu_spliced_audio/kudla_cafe/kudla_cafe_1029.mp3,kudla warriors
tulu_spliced_audio/kudla_cafe/kudla_cafe_1030.mp3,do you know the meaning of warriors
tulu_spliced_audio/kudla_cafe/kudla_cafe_1031.mp3,what
tulu_spliced_audio/kudla_cafe/kudla_cafe_1032.mp3,no salt no assault
tulu_spliced_audio/kudla_cafe/kudla_cafe_1033.mp3,suggest something else
tulu_spliced_audio/kudla_cafe/kudla_cafe_1034.mp3,how about
tulu_spliced_audio/kudla_cafe/kudla_cafe_1035.mp3,its scary for all the wrong reasons
tulu_spliced_audio/kudla_cafe/kudla_cafe_1036.mp3,if you guys don’t mind ive an excellent name for our team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1037.mp3,what is it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1038.mp3,may i suggest a name
tulu_spliced_audio/kudla_cafe/kudla_cafe_1039.mp3,its deadly seven
tulu_spliced_audio/kudla_cafe/kudla_cafe_1040.mp3,“mamu’s boys”
tulu_spliced_audio/kudla_cafe/kudla_cafe_1041.mp3,super name
tulu_spliced_audio/kudla_cafe/kudla_cafe_1042.mp3,its late shall we leave
tulu_spliced_audio/kudla_cafe/kudla_cafe_1043.mp3,go let’s go come
tulu_spliced_audio/kudla_cafe/kudla_cafe_1044.mp3,come bhaskar go
tulu_spliced_audio/kudla_cafe/kudla_cafe_1045.mp3,you people carry on ill play water sports for a while
tulu_spliced_audio/kudla_cafe/kudla_cafe_1046.mp3,bhaskar’s sports team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1047.mp3,go in your undies now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1048.mp3,you hide then i seek i hide then you seek this is life
tulu_spliced_audio/kudla_cafe/kudla_cafe_1049.mp3,will teach you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1050.mp3,good evening
tulu_spliced_audio/kudla_cafe/kudla_cafe_1051.mp3,im trying to do body building
tulu_spliced_audio/kudla_cafe/kudla_cafe_1052.mp3,you embarrass me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1053.mp3,thank god theyve left the keys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1054.mp3,my body feels tight from 1 and half its reaching 4 packs now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1055.mp3,i am feeling relaxed
tulu_spliced_audio/kudla_cafe/kudla_cafe_1056.mp3,i — how did i know that this is a lu home
tulu_spliced_audio/kudla_cafe/kudla_cafe_1057.mp3,a lunch home
tulu_spliced_audio/kudla_cafe/kudla_cafe_1058.mp3,oh theyre in our spot
tulu_spliced_audio/kudla_cafe/kudla_cafe_1059.mp3,oh gauthu
tulu_spliced_audio/kudla_cafe/kudla_cafe_1060.mp3,there is no place to sit
tulu_spliced_audio/kudla_cafe/kudla_cafe_1061.mp3,pandu uncle wouldve been happy today
tulu_spliced_audio/kudla_cafe/kudla_cafe_1062.mp3,no need to play the match now business seems good
tulu_spliced_audio/kudla_cafe/kudla_cafe_1063.mp3,oh my god shes killed me im dead
tulu_spliced_audio/kudla_cafe/kudla_cafe_1064.mp3,oh my god
tulu_spliced_audio/kudla_cafe/kudla_cafe_1065.mp3,why did you do this
tulu_spliced_audio/kudla_cafe/kudla_cafe_1066.mp3,you don’t even know to drive a car
tulu_spliced_audio/kudla_cafe/kudla_cafe_1067.mp3,who me ask him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1068.mp3,he came in front of my car
tulu_spliced_audio/kudla_cafe/kudla_cafe_1069.mp3,please get me down from the ambulance please
tulu_spliced_audio/kudla_cafe/kudla_cafe_1070.mp3,ask your people to be more careful
tulu_spliced_audio/kudla_cafe/kudla_cafe_1071.mp3,yes yes its my mistake itself
tulu_spliced_audio/kudla_cafe/kudla_cafe_1072.mp3,till date i thought footpath was meant for pedestrians
tulu_spliced_audio/kudla_cafe/kudla_cafe_1073.mp3,today i came to know
tulu_spliced_audio/kudla_cafe/kudla_cafe_1074.mp3,im mad that i was walking on the footpath
tulu_spliced_audio/kudla_cafe/kudla_cafe_1075.mp3,it is not this mistake
tulu_spliced_audio/kudla_cafe/kudla_cafe_1076.mp3,oh senior citizen
tulu_spliced_audio/kudla_cafe/kudla_cafe_1077.mp3,im sorry if youre hurt
tulu_spliced_audio/kudla_cafe/kudla_cafe_1078.mp3,but i blew the horn
tulu_spliced_audio/kudla_cafe/kudla_cafe_1079.mp3,i didn’t hear it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1080.mp3,take that cotton out of your ears then youll hear it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1081.mp3,what if something wouldve gone wrong
tulu_spliced_audio/kudla_cafe/kudla_cafe_1082.mp3,is this how you talk to your coach
tulu_spliced_audio/kudla_cafe/kudla_cafe_1083.mp3,what did you say
tulu_spliced_audio/kudla_cafe/kudla_cafe_1084.mp3,coach
tulu_spliced_audio/kudla_cafe/kudla_cafe_1085.mp3,mine
tulu_spliced_audio/kudla_cafe/kudla_cafe_1086.mp3,you are my coach at the kabadi ground not here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1087.mp3,please tell her
tulu_spliced_audio/kudla_cafe/kudla_cafe_1088.mp3,it okay leave it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1089.mp3,no ones hurt right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1090.mp3,hes not dead still fresh why worry
tulu_spliced_audio/kudla_cafe/kudla_cafe_1091.mp3,shes our coachrespect her
tulu_spliced_audio/kudla_cafe/kudla_cafe_1092.mp3,we need money right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1093.mp3,tonight
tulu_spliced_audio/kudla_cafe/kudla_cafe_1094.mp3,theres a local tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_1095.mp3,ive made your entry
tulu_spliced_audio/kudla_cafe/kudla_cafe_1096.mp3,are we ready for it now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1097.mp3,lets see
tulu_spliced_audio/kudla_cafe/kudla_cafe_1098.mp3,well find out tonight
tulu_spliced_audio/kudla_cafe/kudla_cafe_1099.mp3,come on
tulu_spliced_audio/kudla_cafe/kudla_cafe_1100.mp3,when i was with pandu uncle people would respect me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1101.mp3,now i am treated like rubbish
tulu_spliced_audio/kudla_cafe/kudla_cafe_1102.mp3,literally killed me
tulu_spliced_audio/kudla_cafe/kudla_cafe_1103.mp3,oh my god
tulu_spliced_audio/kudla_cafe/kudla_cafe_1104.mp3,we thank all the sports fans attending this program
tulu_spliced_audio/kudla_cafe/kudla_cafe_1105.mp3,and the good news is
tulu_spliced_audio/kudla_cafe/kudla_cafe_1106.mp3,madhav sir owner of urwa kings is also present today
tulu_spliced_audio/kudla_cafe/kudla_cafe_1107.mp3,we heartily welcome him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1108.mp3,what is madhav doing here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1109.mp3,and strong favourites the undefeatable
tulu_spliced_audio/kudla_cafe/kudla_cafe_1110.mp3,urwa kings are here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1111.mp3,theyve consistently won the trophy for 3 years
tulu_spliced_audio/kudla_cafe/kudla_cafe_1112.mp3,truly a champion side
tulu_spliced_audio/kudla_cafe/kudla_cafe_1113.mp3,against them a new team mamus boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1114.mp3,each player is exemplary thats why theyre so consistent
tulu_spliced_audio/kudla_cafe/kudla_cafe_1115.mp3,oh this is team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1116.mp3,their self confidence game spirit and technique
tulu_spliced_audio/kudla_cafe/kudla_cafe_1117.mp3,makes urwa kings the strongest team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1118.mp3,funny feeling in the stomach again
tulu_spliced_audio/kudla_cafe/kudla_cafe_1119.mp3,no problem big ground ambulance can come in
tulu_spliced_audio/kudla_cafe/kudla_cafe_1120.mp3,looking at the urwa kings team boys seem nervous
tulu_spliced_audio/kudla_cafe/kudla_cafe_1121.mp3,why did we get his team
tulu_spliced_audio/kudla_cafe/kudla_cafe_1122.mp3,the nervousness showing on their faces
tulu_spliced_audio/kudla_cafe/kudla_cafe_1123.mp3,be strong and don’t be scared
tulu_spliced_audio/kudla_cafe/kudla_cafe_1124.mp3,referees on the ground
tulu_spliced_audio/kudla_cafe/kudla_cafe_1125.mp3,both captains come forward
tulu_spliced_audio/kudla_cafe/kudla_cafe_1126.mp3,hes asked both captains to step up
tulu_spliced_audio/kudla_cafe/kudla_cafe_1127.mp3,wherere you going youre not the captain
tulu_spliced_audio/kudla_cafe/kudla_cafe_1128.mp3,call for boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1129.mp3,heads
tulu_spliced_audio/kudla_cafe/kudla_cafe_1130.mp3,okay toss is won by urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1131.mp3,we lost the toss too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1132.mp3,we don’t even have a uniform
tulu_spliced_audio/kudla_cafe/kudla_cafe_1133.mp3,seeing urwa kings mamus boys are losing their confidence
tulu_spliced_audio/kudla_cafe/kudla_cafe_1134.mp3,and theyve lost the toss too
tulu_spliced_audio/kudla_cafe/kudla_cafe_1135.mp3,urwa kings first raid is made by danny
tulu_spliced_audio/kudla_cafe/kudla_cafe_1136.mp3,we should see how mamu’s boys will defend
tulu_spliced_audio/kudla_cafe/kudla_cafe_1137.mp3,touched the first man and the third man
tulu_spliced_audio/kudla_cafe/kudla_cafe_1138.mp3,two points in the first raid for urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1139.mp3,go you are out right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1140.mp3,lets see how mamus boys will play
tulu_spliced_audio/kudla_cafe/kudla_cafe_1141.mp3,ill go ill go
tulu_spliced_audio/kudla_cafe/kudla_cafe_1142.mp3,from boys captain raghu has come to raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1143.mp3,urwa kings are defending in 2 1 2 formation
tulu_spliced_audio/kudla_cafe/kudla_cafe_1144.mp3,raghu is finding it difficult 
tulu_spliced_audio/kudla_cafe/kudla_cafe_1145.mp3,but even he has touched the third and scores 1 point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1146.mp3,so for boys team first man will get in
tulu_spliced_audio/kudla_cafe/kudla_cafe_1147.mp3,so for mamu’s boys team first man will get in
tulu_spliced_audio/kudla_cafe/kudla_cafe_1148.mp3,urwa kings yadhav has got in now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1149.mp3,urwa kings has scored one point again
tulu_spliced_audio/kudla_cafe/kudla_cafe_1150.mp3,was i supposed to get a dream that he will come so fast
tulu_spliced_audio/kudla_cafe/kudla_cafe_1151.mp3,mamu’s boys player raghu raids again
tulu_spliced_audio/kudla_cafe/kudla_cafe_1152.mp3,but unfortunately he loses
tulu_spliced_audio/kudla_cafe/kudla_cafe_1153.mp3,for urwa kings total 4 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1154.mp3,we hope that he is not hurt
tulu_spliced_audio/kudla_cafe/kudla_cafe_1155.mp3,now from urwa kings its turn to raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_1156.mp3,he kicks they lunge
tulu_spliced_audio/kudla_cafe/kudla_cafe_1157.mp3,and hes across
tulu_spliced_audio/kudla_cafe/kudla_cafe_1158.mp3,urwa kings scores 3 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1159.mp3,raider safe 3 points to urwa kings
tulu_spliced_audio/kudla_cafe/kudla_cafe_1160.mp3,everyone else is out
tulu_spliced_audio/kudla_cafe/kudla_cafe_1161.mp3,this chilled out player seems to have cold feet
tulu_spliced_audio/kudla_cafe/kudla_cafe_1162.mp3,come on brother bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1163.mp3,looks like hell play well may be hell score one or two points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1164.mp3,enough enough enough 
tulu_spliced_audio/kudla_cafe/kudla_cafe_1165.mp3,just put me down right there thank you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1166.mp3,as boys are all out
tulu_spliced_audio/kudla_cafe/kudla_cafe_1167.mp3,urwa kings get 2 extra points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1168.mp3,so before changing sides
tulu_spliced_audio/kudla_cafe/kudla_cafe_1169.mp3,boys get one more shot to defend their side
tulu_spliced_audio/kudla_cafe/kudla_cafe_1170.mp3,urwa kings have won this match effortlessly
tulu_spliced_audio/kudla_cafe/kudla_cafe_1171.mp3,crushing mamus boys with a difference of 23 points
tulu_spliced_audio/kudla_cafe/kudla_cafe_1172.mp3,just as we expected
tulu_spliced_audio/kudla_cafe/kudla_cafe_1173.mp3,didnt i tell you we cant play kabadi at this age
tulu_spliced_audio/kudla_cafe/kudla_cafe_1174.mp3,you shouldve given me the money wouldve doubled it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1175.mp3,just keep quiet bhaskar don’t keep irritating
tulu_spliced_audio/kudla_cafe/kudla_cafe_1176.mp3,just keep quiet don’t keep irritatin
tulu_spliced_audio/kudla_cafe/kudla_cafe_1177.mp3,good job guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1178.mp3,what good job
tulu_spliced_audio/kudla_cafe/kudla_cafe_1179.mp3,good job it seems
tulu_spliced_audio/kudla_cafe/kudla_cafe_1180.mp3,now you know how it feels to lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_1181.mp3,next we will learn how to win
tulu_spliced_audio/kudla_cafe/kudla_cafe_1182.mp3,see you at practice
tulu_spliced_audio/kudla_cafe/kudla_cafe_1183.mp3,bhaskar i can’t see my eyes my eyes
tulu_spliced_audio/kudla_cafe/kudla_cafe_1184.mp3,how can you if they turned off the lights peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_1185.mp3,how much 5 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_1186.mp3,yes yes
tulu_spliced_audio/kudla_cafe/kudla_cafe_1187.mp3,5 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_1188.mp3,can you please arrange it somehow
tulu_spliced_audio/kudla_cafe/kudla_cafe_1189.mp3,im in great difficulty it’s a matter of my reputation
tulu_spliced_audio/kudla_cafe/kudla_cafe_1190.mp3,what difficulty i dont have that much
tulu_spliced_audio/kudla_cafe/kudla_cafe_1191.mp3,or else at least 3 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_1192.mp3,i can give you the money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1193.mp3,but wholl run behind you to recover that money
tulu_spliced_audio/kudla_cafe/kudla_cafe_1194.mp3,im requesting you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1195.mp3,when my wife returns
tulu_spliced_audio/kudla_cafe/kudla_cafe_1196.mp3,ill sell the house with her permission
tulu_spliced_audio/kudla_cafe/kudla_cafe_1197.mp3,whyll you sell the house you wear so much gold
tulu_spliced_audio/kudla_cafe/kudla_cafe_1198.mp3,only to keep up an image
tulu_spliced_audio/kudla_cafe/kudla_cafe_1199.mp3,its not gold
tulu_spliced_audio/kudla_cafe/kudla_cafe_1200.mp3,if you wear fake gold
tulu_spliced_audio/kudla_cafe/kudla_cafe_1201.mp3,how are you going to pay me back
tulu_spliced_audio/kudla_cafe/kudla_cafe_1202.mp3,hang up
tulu_spliced_audio/kudla_cafe/kudla_cafe_1203.mp3,i dont have money for beggers
tulu_spliced_audio/kudla_cafe/kudla_cafe_1204.mp3,must have drank last night
tulu_spliced_audio/kudla_cafe/kudla_cafe_1205.mp3,what do you say we do now
tulu_spliced_audio/kudla_cafe/kudla_cafe_1206.mp3,should we wait or start
tulu_spliced_audio/kudla_cafe/kudla_cafe_1207.mp3,lets start why should we wait
tulu_spliced_audio/kudla_cafe/kudla_cafe_1208.mp3,yes get up come on let’s go
tulu_spliced_audio/kudla_cafe/kudla_cafe_1209.mp3,where has bhaskar died today
tulu_spliced_audio/kudla_cafe/kudla_cafe_1210.mp3,let it be
tulu_spliced_audio/kudla_cafe/kudla_cafe_1211.mp3,lets go and look for him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1212.mp3,go ahead
tulu_spliced_audio/kudla_cafe/kudla_cafe_1213.mp3,bye gautham
tulu_spliced_audio/kudla_cafe/kudla_cafe_1214.mp3,okay okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_1215.mp3,what happened
tulu_spliced_audio/kudla_cafe/kudla_cafe_1216.mp3,car isnt starting
tulu_spliced_audio/kudla_cafe/kudla_cafe_1217.mp3,come sit on my bike
tulu_spliced_audio/kudla_cafe/kudla_cafe_1218.mp3,ill drop you
tulu_spliced_audio/kudla_cafe/kudla_cafe_1219.mp3,2430 what happened
tulu_spliced_audio/kudla_cafe/kudla_cafe_1220.mp3,bike isnt starting
tulu_spliced_audio/kudla_cafe/kudla_cafe_1221.mp3,his car is here
tulu_spliced_audio/kudla_cafe/kudla_cafe_1222.mp3,bhaskar is he not there
tulu_spliced_audio/kudla_cafe/kudla_cafe_1223.mp3,he isnt in the car
tulu_spliced_audio/kudla_cafe/kudla_cafe_1224.mp3,door is open
tulu_spliced_audio/kudla_cafe/kudla_cafe_1225.mp3,hey bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1226.mp3,why is he on the floor
tulu_spliced_audio/kudla_cafe/kudla_cafe_1227.mp3,bhaskar bhaskar what happened bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1228.mp3,hes finding it difficult to breathe
tulu_spliced_audio/kudla_cafe/kudla_cafe_1229.mp3,peter take him to the hospital
tulu_spliced_audio/kudla_cafe/kudla_cafe_1230.mp3,oh by the way its acute alcohol poisoning
tulu_spliced_audio/kudla_cafe/kudla_cafe_1231.mp3,theres no problem right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1232.mp3,no problem
tulu_spliced_audio/kudla_cafe/kudla_cafe_1233.mp3,generally depression leads to an alcohol problem
tulu_spliced_audio/kudla_cafe/kudla_cafe_1234.mp3,ive asked him to take extra care okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_1235.mp3,okay okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_1236.mp3,our bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1237.mp3,he usually gets others depressed
tulu_spliced_audio/kudla_cafe/kudla_cafe_1238.mp3,that we can’t tell peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_1239.mp3,what we see may not be the truth right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1240.mp3,ive felt he is upset about something
tulu_spliced_audio/kudla_cafe/kudla_cafe_1241.mp3,he tell us that’s it
tulu_spliced_audio/kudla_cafe/kudla_cafe_1242.mp3,you know him right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1243.mp3,he wont disclose anything to anyone
tulu_spliced_audio/kudla_cafe/kudla_cafe_1244.mp3,come lets see
tulu_spliced_audio/kudla_cafe/kudla_cafe_1245.mp3,i don’t know what happened to me last night
tulu_spliced_audio/kudla_cafe/kudla_cafe_1246.mp3,we were scared
tulu_spliced_audio/kudla_cafe/kudla_cafe_1247.mp3,seeing you like that
tulu_spliced_audio/kudla_cafe/kudla_cafe_1248.mp3,what is the matter
tulu_spliced_audio/kudla_cafe/kudla_cafe_1249.mp3,is there any tension
tulu_spliced_audio/kudla_cafe/kudla_cafe_1250.mp3,no problem right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1251.mp3,what kind of questions are you asking
tulu_spliced_audio/kudla_cafe/kudla_cafe_1252.mp3,cant you see this pipe
tulu_spliced_audio/kudla_cafe/kudla_cafe_1253.mp3,are they joking with all these things
tulu_spliced_audio/kudla_cafe/kudla_cafe_1254.mp3,stop being silly
tulu_spliced_audio/kudla_cafe/kudla_cafe_1255.mp3,i didn’t mean it like that
tulu_spliced_audio/kudla_cafe/kudla_cafe_1256.mp3,do you have any other tensions
tulu_spliced_audio/kudla_cafe/kudla_cafe_1257.mp3,in your family life
tulu_spliced_audio/kudla_cafe/kudla_cafe_1258.mp3,share it with us
tulu_spliced_audio/kudla_cafe/kudla_cafe_1259.mp3,nothing as such
tulu_spliced_audio/kudla_cafe/kudla_cafe_1260.mp3,no worries im very happy
tulu_spliced_audio/kudla_cafe/kudla_cafe_1261.mp3,what is this bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1262.mp3,we are your friends
tulu_spliced_audio/kudla_cafe/kudla_cafe_1263.mp3,weve to finish what weve started bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1264.mp3,dont leave us in between
tulu_spliced_audio/kudla_cafe/kudla_cafe_1265.mp3,im with you guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1266.mp3,if youre with us then quit drinking
tulu_spliced_audio/kudla_cafe/kudla_cafe_1267.mp3,youre right
tulu_spliced_audio/kudla_cafe/kudla_cafe_1268.mp3,im creating a big mess
tulu_spliced_audio/kudla_cafe/kudla_cafe_1269.mp3,now just wait
tulu_spliced_audio/kudla_cafe/kudla_cafe_1270.mp3,by the time the match gets over
tulu_spliced_audio/kudla_cafe/kudla_cafe_1271.mp3,i wont even touch alcohol
tulu_spliced_audio/kudla_cafe/kudla_cafe_1272.mp3,by any means
tulu_spliced_audio/kudla_cafe/kudla_cafe_1273.mp3,we can at least do this much for pandu uncle bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_1274.mp3,day 1 of the tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_1275.mp3,welcome to the federal bank kabadi tournament organised by dakshina kannada district amateur kabadi association
tulu_spliced_audio/kudla_cafe/kudla_cafe_1276.mp3,16 teams will take part in this tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_1277.mp3,with 8 teams in each group
tulu_spliced_audio/kudla_cafe/kudla_cafe_1278.mp3,2 teams with the highest wins in their group will play the finals tomorrow
tulu_spliced_audio/kudla_cafe/kudla_cafe_1279.mp3,todays first match will be booliya friends vs boys
tulu_spliced_audio/kudla_cafe/kudla_cafe_1280.mp3,we havent seen this much crowd even in state tournaments
tulu_spliced_audio/kudla_cafe/kudla_cafe_1281.mp3,after all the prize money for winners is 20
tulu_spliced_audio/kudla_cafe/kudla_cafe_1282.mp3,and for runner’s up its 10
tulu_spliced_audio/kudla_cafe/kudla_cafe_1283.mp3,referee has called captains of both the teams
tulu_spliced_audio/kudla_cafe/kudla_cafe_1284.mp3,now referee will flip the coin
tulu_spliced_audio/kudla_cafe/kudla_cafe_1285.mp3,mamu’s boys win the toss
tulu_spliced_audio/kudla_cafe/kudla_cafe_1286.mp3,mamu’s boys will raid first
tulu_spliced_audio/kudla_cafe/kudla_cafe_1287.mp3,from mamus boys team their captain will be raiding first
tulu_spliced_audio/kudla_cafe/kudla_cafe_1288.mp3,easily done and mamus boys score 1 point
tulu_spliced_audio/kudla_cafe/kudla_cafe_1289.mp3,now first raid from booliya friends
tulu_spliced_audio/kudla_cafe/kudla_cafe_1290.mp3,hes crossed the bonus line
tulu_spliced_audio/kudla_cafe/kudla_cafe_1291.mp3,mamu’s boys had an easy chance to catch him
tulu_spliced_audio/kudla_cafe/kudla_cafe_1292.mp3,mamus boys get one more point
