path	translation	split
common_voice_ta_19093780.mp3	Girls! why do you do this?	train
common_voice_ta_19093781.mp3	The college will be closed for three days	train
common_voice_ta_19093782.mp3	from time immemorial, ...women	train
common_voice_ta_19093783.mp3	a hill exists. On that hill	train
common_voice_ta_19093784.mp3	must separate and arrange department-wise.	train
common_voice_ta_19093785.mp3	will keep in mind!	train
common_voice_ta_19093786.mp3	again leaned suddenly on the chair.	train
common_voice_ta_19093787.mp3	we are a poor family! ...childern	train
common_voice_ta_19093788.mp3	tasty sweet mouth that has not tasted!	train
common_voice_ta_19093789.mp3	what is the use of having ear?	train
common_voice_ta_19093790.mp3	what gave that which is made of ...?	train
common_voice_ta_19093791.mp3	the eyes of the morning sun quivered!	train
common_voice_ta_19093792.mp3	strength and humanity ...a chariot!	train
common_voice_ta_19093793.mp3	Why does the world need Jesus Christ? my friend - Earlier	train
common_voice_ta_19093794.mp3	in the limitless ocean of love	train
common_voice_ta_19093795.mp3	stumbled on the kerosene bottle	train
common_voice_ta_19093796.mp3	to familiarize ... - good	train
common_voice_ta_19093797.mp3	called me to teach ...daughter poetry	train
common_voice_ta_19093798.mp3	troubling the mind;	train
common_voice_ta_19093800.mp3	bring good products for us	train
common_voice_ta_19093801.mp3	she said. Hearing this, the rich boy	train
common_voice_ta_19093802.mp3	Wealth that is not claimed, acquired as taxes, and obtained from enemies all belong to the king.	train
common_voice_ta_19093803.mp3	How to say it?	train
common_voice_ta_19093804.mp3	if ...give then all of us will eat.	train
common_voice_ta_19093805.mp3	should not give him,” she said.	train
common_voice_ta_19093806.mp3	He thinks that he can take a little rest and then proceed.	train
common_voice_ta_19093807.mp3	one with a pistol - very	train
common_voice_ta_19093808.mp3	for their good husbands	train
common_voice_ta_19093809.mp3	with a love that is waiting to kill I	train
common_voice_ta_19093810.mp3	seeing the Tamils unite here!	train
common_voice_ta_19093811.mp3	If you say yes, it is a crime! ...crime	train
common_voice_ta_19093813.mp3	with brimming love and brimming tears	train
common_voice_ta_19093814.mp3	flew carrying the woman on the mountain.	train
common_voice_ta_19093815.mp3	The king of the Velli country:	train
common_voice_ta_19093816.mp3	the heat that consumes!	train
common_voice_ta_19093817.mp3	Tamil everywhere! Tamil in everything!	train
common_voice_ta_19093818.mp3	What did Jesus say? my friend - Aha!	train
common_voice_ta_19093819.mp3	Oh Mothers, oh lion cubs!	train
common_voice_ta_19093820.mp3	Buddha, Ramanuja ... who left long ago	train
common_voice_ta_19093821.mp3	Come near me.	train
common_voice_ta_19093822.mp3	who will come tomorrow	train
common_voice_ta_19093824.mp3	what happened after we climbed this mountain	train
common_voice_ta_19093826.mp3	The sky spews fire! The ground	train
common_voice_ta_19093827.mp3	fell on the chest; The woman said ”Ah!”	train
common_voice_ta_19093828.mp3	extending position with expanding knowledge	train
common_voice_ta_19093829.mp3	after the thoughts have united	train
common_voice_ta_19093830.mp3	joining Tamil words with music, my	train
common_voice_ta_19093831.mp3	a cradle made of cut teak wood	train
common_voice_ta_19093832.mp3	I tell you one thing.	train
common_voice_ta_19093834.mp3	The heart does not tolerate! This	train
common_voice_ta_19093835.mp3	about the nature of the vehicle	train
common_voice_ta_19093836.mp3	guava fruit crowd,” you call them.	train
common_voice_ta_19093837.mp3	Athiaman supported Avvaiyar.	train
common_voice_ta_19093838.mp3	I like this very much.	train
common_voice_ta_19093839.mp3	My order! My order! Udhaaran’s	train
common_voice_ta_19093840.mp3	Is it proper to get a child married and killed?	train
common_voice_ta_19093841.mp3	has become formless? ...very	train
common_voice_ta_19093842.mp3	think at least in the world	train
common_voice_ta_19093843.mp3	Will doing thus be right!	train
common_voice_ta_19093844.mp3	The mango was very tasty.	train
common_voice_ta_19093845.mp3	Do not utter words of deceit.	train
common_voice_ta_19093846.mp3	Do not fear, isn’t she only a girl!	train
common_voice_ta_19093847.mp3	the condition of the slave woman!	train
common_voice_ta_19093848.mp3	will say that ...are delightful, nevertheless - Tamil ...	train
common_voice_ta_19093849.mp3	is it surprising that ...did not die?	train
common_voice_ta_19093850.mp3	It is a hand lamp for the Tamils who wake up from sleep!	train
common_voice_ta_19093851.mp3	fruits to eat, limitlessly useful trees	train
common_voice_ta_19093852.mp3	the art I undertook will help me to rule my country,	train
common_voice_ta_19093853.mp3	said that he ... does not want.	train
common_voice_ta_19093854.mp3	These are all not copyrighted phrases.	train
common_voice_ta_19093855.mp3	People will remember the friendship of those who helped eliminate their affliction in seven births.	train
common_voice_ta_19093856.mp3	a British woman in the forest in which tigers live	train
common_voice_ta_19093857.mp3	Sudharman:	train
common_voice_ta_19093858.mp3	The way of Kural’s special worthiness ... does not reveal	train
common_voice_ta_19093859.mp3	the king who saw the communication	train
common_voice_ta_19093860.mp3	The friendship of wise persons waxes like the new moon; the friendship of foolish persons wanes like the full moon.	train
common_voice_ta_19093861.mp3	our life and our wealth	train
common_voice_ta_19093862.mp3	Is the position in which Kuppan is commendable! - ...cloth	train
common_voice_ta_19093863.mp3	for me to be crowned without any mishap	train
common_voice_ta_19093864.mp3	delightful is not found anywhere	train
common_voice_ta_19093865.mp3	mentioning temple festival, your house	train
common_voice_ta_19093866.mp3	The bravery that saves virtue will arise!	train
common_voice_ta_19093867.mp3	separately written to us	train
common_voice_ta_19093868.mp3	were immersed in silence; a dream occurred:	train
common_voice_ta_19093869.mp3	I was alive because of this thought!	train
common_voice_ta_19093870.mp3	Because ... came out through the gap	train
common_voice_ta_19093871.mp3	We should make Tamil not lean on religions.	train
common_voice_ta_19093872.mp3	Abandoning the association of a good person does ten times more harm than that incurred by antagonizing many.	train
common_voice_ta_19093873.mp3	hearing these words, the heart	train
common_voice_ta_19093874.mp3	with moats	train
common_voice_ta_19093876.mp3	you gave the good life, Nature Goddess	train
common_voice_ta_19093877.mp3	Periyar, the father of self-respect	train
common_voice_ta_19093878.mp3	her husband and herself	train
common_voice_ta_19093879.mp3	fearful position had occurred there.	train
common_voice_ta_19093880.mp3	in your roots.	train
common_voice_ta_19093881.mp3	thinking that ...is permanent?	train
common_voice_ta_19093882.mp3	I saw it lean, fall, and die.	train
common_voice_ta_19093883.mp3	with rage, he is Saivite - he	train
common_voice_ta_19093884.mp3	not even a little there!	train
common_voice_ta_19093885.mp3	Here, for the have-nots	train
common_voice_ta_19093886.mp3	“Ok go!” said the wife!	train
common_voice_ta_19093887.mp3	As the head did not go inside the small earthen curd pot	train
common_voice_ta_19093888.mp3	that which is called delight - Tamil	train
common_voice_ta_19093889.mp3	in front of you, we have placed a request,” he said.	train
common_voice_ta_19093890.mp3	The one who has a heart like a small mustard	train
common_voice_ta_19093891.mp3	mother said and got up.	train
common_voice_ta_19093892.mp3	to go in all directions and sell these	train
common_voice_ta_19093898.mp3	thought of being a rich man everyday	train
common_voice_ta_19093899.mp3	“I’m alive,” she said.	train
common_voice_ta_19093900.mp3	..no means that way!	train
common_voice_ta_19093901.mp3	Kangeyan indulged in imagination regarding his coronation!	train
common_voice_ta_19093902.mp3	ran on a branch - then	train
common_voice_ta_19093903.mp3	the royal members fumed!	train
common_voice_ta_19093904.mp3	they ran to see the love making!	train
common_voice_ta_19093905.mp3	All weather changes take place at the bottom layer of the earth.	train
common_voice_ta_19093906.mp3	one person ...a thing made by sixty persons	train
common_voice_ta_19093907.mp3	The beauty of scholars comes from their goodness; other external aspects are not considered in any definition of their beauty.	train
common_voice_ta_19093908.mp3	I’m unable to bear the pain caused by swollen lips, he said.	train
common_voice_ta_19093909.mp3	The sculptures in Madurai Meenakshi Amman Temple are beautiful.	train
common_voice_ta_19093910.mp3	Those who wish to come are welcome! Dheem! Dheem!	train
common_voice_ta_19093911.mp3	Did you do this evil to be redeemed?	train
common_voice_ta_19093912.mp3	continuously flow into my ears	train
common_voice_ta_19093913.mp3	acting like a friend and staying close, ...alcoholism	train
common_voice_ta_19093914.mp3	Where is the airport situated?	train
common_voice_ta_19093915.mp3	considering these four persons I slogged.	train
common_voice_ta_19093916.mp3	wiping the ear-ring hanging in the ear	train
common_voice_ta_19093917.mp3	singleness	train
common_voice_ta_19093918.mp3	poetry, craftsmanship what kind of creations!	train
common_voice_ta_19093919.mp3	chaste wife faces trouble which resolves as usual!	train
common_voice_ta_19093920.mp3	being poor forever and slogging	train
common_voice_ta_19093921.mp3	Spit on the evil people who say...!	train
common_voice_ta_19093922.mp3	Welcoming them, ...his coronation	train
common_voice_ta_19523082.mp3	son who protects the perception ...!	train
common_voice_ta_19523084.mp3	Darkness, which hid the things around me, ...my	train
common_voice_ta_19523085.mp3	Before ... could put a morsel in the mouth	train
common_voice_ta_19523088.mp3	the light of lightning, an invaluable precious stone!	train
common_voice_ta_19523089.mp3	In the middle, the Vishnu devotee, an expert in giving discourses	train
common_voice_ta_19523090.mp3	It depends on the individuals	train
common_voice_ta_19523091.mp3	We will starve if natural products fail to be useful	train
common_voice_ta_19523092.mp3	So be it, sirs! ...the meal	train
common_voice_ta_19523093.mp3	Today your head will be cut off! ...me	train
common_voice_ta_19523094.mp3	the shyness of the heart shining in bright eyes	train
common_voice_ta_19523095.mp3	Do help	train
common_voice_ta_19523096.mp3	What a beauty!	train
common_voice_ta_19523097.mp3	Forget criticizing.	train
common_voice_ta_19523099.mp3	America’s Miami beach is the world’s longest beach.	train
common_voice_ta_19523101.mp3	while the uncle ... bought from Chennai	train
common_voice_ta_19523102.mp3	we will establish factories and schools	train
common_voice_ta_19523103.mp3	Although it may inspire new thinking	train
common_voice_ta_19523104.mp3	All the people are equal!	train
common_voice_ta_19523105.mp3	saw; took it in ... hand	train
common_voice_ta_19523106.mp3	the wife became furious	train
common_voice_ta_19523107.mp3	to protect the honor, the queen	train
common_voice_ta_19523109.mp3	will negotiate to arrange a good price - ...you	train
common_voice_ta_19523110.mp3	Will their neck equal your neck, tell me!	train
common_voice_ta_19523111.mp3	The king announces to the minister:	train
common_voice_ta_19523113.mp3	always have all diseases	train
common_voice_ta_19523114.mp3	after sending off the early night’s darkness that sends off the	train
common_voice_ta_19523115.mp3	ruling the world and touring	train
common_voice_ta_19523116.mp3	however it may be	train
common_voice_ta_19523117.mp3	today the life of the king of poetry	train
common_voice_ta_19523118.mp3	the greatness of expanding the form, ascending powers	train
common_voice_ta_19523119.mp3	Having a smile is foolish!	train
common_voice_ta_19523120.mp3	phlegm, filth - garbage	train
common_voice_ta_19523121.mp3	there is no law that allows killing me, the fort’s king	train
common_voice_ta_19523122.mp3	The Kuiper Belt lies beyond the solar system.	train
common_voice_ta_19523123.mp3	Have you ever been in a higher position?	train
common_voice_ta_19523124.mp3	when starting to eat	train
common_voice_ta_19523125.mp3	“Come, this is the same everywhere in life” she said.	train
common_voice_ta_19523126.mp3	this woman’s heart that attained your feet will not change!	train
common_voice_ta_19523127.mp3	Oh poet! to redeem the sinners both our	train
common_voice_ta_19523128.mp3	showered and she tugged at me!	train
common_voice_ta_19523129.mp3	don’t choke up with widowhood! a	train
common_voice_ta_19523130.mp3	ok, this is the right time! I’ll go and ...that	train
common_voice_ta_19523131.mp3	came and touched my soul!	train
common_voice_ta_19523132.mp3	The fact that the foreigners in the West rose to greatness	train
common_voice_ta_19523133.mp3	What a surprise!	train
common_voice_ta_19523134.mp3	combining the form and the sound	train
common_voice_ta_19523135.mp3	So I’d say that even the lawlessness of Kangeyan is for good;	train
common_voice_ta_19523136.mp3	listened to the speech in rich Tamil	train
common_voice_ta_19523137.mp3	sitting on the pial ...made a clay doll	train
common_voice_ta_19523138.mp3	the older boy’s lips must smile!	train
common_voice_ta_19523139.mp3	Learn whatever you learn thoroughly; after learning, conduct yourself in line with your learning.	train
common_voice_ta_19523140.mp3	damaged nerves and skin!	train
common_voice_ta_19523141.mp3	Tell briefly whatever you want to say	train
common_voice_ta_19523147.mp3	Tamils have the ... quality in this world	train
common_voice_ta_19523148.mp3	The one who rose when ... gullible	train
common_voice_ta_19523149.mp3	dance in joy?	train
common_voice_ta_19523150.mp3	Do not wander in vain.	train
common_voice_ta_19523151.mp3	My desire that grew as high as a mountain	train
common_voice_ta_19523152.mp3	Being humble is good for everyone. For the rich though it is another kind of wealth.	train
common_voice_ta_19523153.mp3	pearl fishing done in the southern sea	train
common_voice_ta_19523154.mp3	to increase the visits of readers	train
common_voice_ta_19523155.mp3	How is health? No problem?	train
common_voice_ta_19523156.mp3	It is said that being easily accessible and simple when interacting with everyone is the way to become refined.	train
common_voice_ta_19523162.mp3	that in this birth what is the ‘way’ of attaining fame	train
common_voice_ta_19523163.mp3	the ripe jack fruit on the root - very	train
common_voice_ta_19523164.mp3	the name of the sign of slander on India, my friend - Here	train
common_voice_ta_19523165.mp3	and the crown’s clout are blocking me!	train
common_voice_ta_19523166.mp3	like a moon ...her wet	train
common_voice_ta_19523167.mp3	tell me just that!	train
common_voice_ta_19523168.mp3	knocked the door with a finger!	train
common_voice_ta_19523169.mp3	will bring bundles of resources	train
common_voice_ta_19523170.mp3	Even if the civilization in the world is completely destroyed, Tirukkural and Kamban’s epic are sufficient; we can revive it.	train
common_voice_ta_19523171.mp3	that the room was slightly open	train
common_voice_ta_19523172.mp3	the powerful lowering the nation of good people	train
common_voice_ta_19523173.mp3	Oh yes, yes an uneducated man is indeed a lifeless man!	train
common_voice_ta_19523174.mp3	My Tamil, is everlasting!	train
common_voice_ta_19523175.mp3	sucking the blood of the poor was the benefit!	train
common_voice_ta_19523176.mp3	having a handgun	train
common_voice_ta_19523182.mp3	you were unaware of this secret all these days	train
common_voice_ta_19523183.mp3	When Amudhavalli learnt from Udhaaran	train
common_voice_ta_19523184.mp3	The sky that did not shine will shine hereafter! ,,,love	train
common_voice_ta_19523185.mp3	ocean-like eyes!	train
common_voice_ta_19523186.mp3	Who is fit to be the devotees of the Lord? - if you ask	train
common_voice_ta_19523197.mp3	with our minds uniting we ...the limit of pleasure	train
common_voice_ta_19523198.mp3	eyes ...son-in-law and daughter tenderly	train
common_voice_ta_19523200.mp3	that pain for others! gain for us	train
common_voice_ta_19523201.mp3	you’re a juvenile widow! What	train
common_voice_ta_19523202.mp3	with concern ...the four varnas	train
common_voice_ta_19523203.mp3	can buy, you arrive	train
common_voice_ta_19523204.mp3	returned. I will tell you about a matter:	train
common_voice_ta_19523205.mp3	I am washing the clothes.	train
common_voice_ta_19523206.mp3	request that ...be included in the republic!	train
common_voice_ta_19523207.mp3	time there ...a woman with sword-like eyes	train
common_voice_ta_19523208.mp3	made ...thousands of ships travel to and fro	train
common_voice_ta_19523209.mp3	if he son says six heads then	train
common_voice_ta_19523211.mp3	in this suffering, ...in Tamil Nadu	train
common_voice_ta_19523212.mp3	How did they bear the unbearable heat?	train
common_voice_ta_19523213.mp3	through the knowledge of several great arts	train
common_voice_ta_19523214.mp3	even though she understood everything, she	train
common_voice_ta_19523215.mp3	will say, make a painting!	train
common_voice_ta_19523216.mp3	the water, moon and Tamil lineage	train
common_voice_ta_19523217.mp3	be safe until I come! I will go and	train
common_voice_ta_19523218.mp3	Do not back out and return from the battle field.	train
common_voice_ta_19523219.mp3	All the wealth earned through hard work is for helping the needy who are unable to work.	train
common_voice_ta_19523220.mp3	on the river bank - darkness	train
common_voice_ta_19523221.mp3	leaving me alone - my mother	train
common_voice_ta_19523222.mp3	a poet ...taste of poetry - limit	train
common_voice_ta_19523223.mp3	with that capital money	train
common_voice_ta_19523224.mp3	Sangili walked without wasting time!	train
common_voice_ta_19523225.mp3	saying this - where are the chappals and	train
common_voice_ta_19523226.mp3	They will not understand the sciences - fake	train
common_voice_ta_19523228.mp3	An enthusiastic person showing restraint is similar to a ram going back before charging.	train
common_voice_ta_19523229.mp3	“my parrot, how many kisses will you give?” he asked.	train
common_voice_ta_19523230.mp3	considered completing morning observances	train
common_voice_ta_19523231.mp3	the heart and the sky - cold	train
common_voice_ta_19523232.mp3	the full moon seen in the dark sky!	train
common_voice_ta_19523233.mp3	You’re present in my heart, body and soul	train
common_voice_ta_19523234.mp3	Eat and go.	train
common_voice_ta_19523235.mp3	proclaim using a tom-tom	train
common_voice_ta_19523236.mp3	jumped saying that ...will beat you	train
common_voice_ta_19523237.mp3	brought joy to the people’s hearts! Therefore	train
common_voice_ta_19523238.mp3	the deadline given by the lessor	train
common_voice_ta_19523239.mp3	You became fire and destroyed us all	train
common_voice_ta_19523240.mp3	Call the police.	train
common_voice_ta_19523241.mp3	“Wait a little longer” said Vanji.	train
common_voice_ta_19523247.mp3	There stones are seen as gods.	train
common_voice_ta_19523248.mp3	indestructible stupidity - in books	train
common_voice_ta_19523249.mp3	the language that shines and gives the light enabling clear perception	train
common_voice_ta_19523250.mp3	the guilt that is natural in a heart with darkness	train
common_voice_ta_19523251.mp3	He saw Vanji come wearing fresh flowers.	train
common_voice_ta_19523252.mp3	A true friend is one who helps you avoid bad things, guides you to do good things, and shares your troubles in times of difficulty.	train
common_voice_ta_19523253.mp3	the lowly society’s ties	train
common_voice_ta_19523254.mp3	gave liberally and said, “Oh child!	train
common_voice_ta_19523255.mp3	“who lives in the great land of America	train
common_voice_ta_19523256.mp3	in the thought that arose to find the - mother	train
common_voice_ta_19523257.mp3	brothers who have captured the land!	train
common_voice_ta_19523258.mp3	screaming human beings!	train
common_voice_ta_19523259.mp3	to buy - silk cloth in the merchant’s shop	train
common_voice_ta_19523260.mp3	is humanity a blade of grass? Or	train
common_voice_ta_19523261.mp3	Nothing apart from wealth can convert people of no importance into those of importance.	train
common_voice_ta_19523262.mp3	mind’s braveness may live forever!	train
common_voice_ta_19523263.mp3	evil mindset	train
common_voice_ta_19523264.mp3	The Bhakra-Nangal dam constructed across the Sutlej river	train
common_voice_ta_19523265.mp3	have a lot of love - Tamil	train
common_voice_ta_19523266.mp3	because of the wish to see!	train
common_voice_ta_19528728.mp3	If I die, what will Vanji and the kid	train
common_voice_ta_19528729.mp3	receive the kiss! ... that you surrendered in total fear	train
common_voice_ta_19528730.mp3	made me glance! night	train
common_voice_ta_19528731.mp3	Is it a good thing to build great self-confidence?	train
common_voice_ta_19528732.mp3	You’re also a man among human beings; not soil!	train
common_voice_ta_19528733.mp3	silk garments and cotton textiles	train
common_voice_ta_19528734.mp3	A couple of persons listened to this discourse;	train
common_voice_ta_19528735.mp3	be patient as ... huge fire; your foe	train
common_voice_ta_19528736.mp3	I am glad to meet you	train
common_voice_ta_19528737.mp3	are not in a frail situation; they have woken up!	train
common_voice_ta_19528738.mp3	for ten days to eat well	train
common_voice_ta_19528740.mp3	the hill will show kindness! even the pitiless snake will have mercy!	train
common_voice_ta_19528741.mp3	who have .. and the lovers stood in one side;	train
common_voice_ta_19528742.mp3	great singing similar to a goat’s bleat	train
common_voice_ta_19528743.mp3	will ...males long? - Hereafter	train
common_voice_ta_19528744.mp3	shun lowly actions! Ravanan	train
common_voice_ta_19528746.mp3	you’ll come to know later! ...covered with ash	train
common_voice_ta_19528747.mp3	this Manipuri administration that is being established	train
common_voice_ta_19528748.mp3	still that boy by name Sudharman	train
common_voice_ta_19528749.mp3	the opulent men onboard dismissed and left.”	train
common_voice_ta_19528750.mp3	have escaped poverty? - or	train
common_voice_ta_19528751.mp3	... human nature	train
common_voice_ta_19528752.mp3	the red sun has risen; look at the brilliance!	train
common_voice_ta_19528753.mp3	in the scenery like a sad bird	train
common_voice_ta_19528754.mp3	Tirikuta Rasappa Kavirayar wrote Kutrala Kuravanji.	train
common_voice_ta_19528755.mp3	when will ...end? when will be advance? I do not know	train
common_voice_ta_19528756.mp3	What is the time now?	train
common_voice_ta_19528757.mp3	Before the blood in the body boils	train
common_voice_ta_19528758.mp3	I ran and snatched it at the moment ... was about to take	train
common_voice_ta_19528759.mp3	the king saw! He expressed his anger! A thousand scorpions	train
common_voice_ta_19528760.mp3	Tamil is a weapon for good renowned poets!	train
common_voice_ta_19528761.mp3	the sacred text is seen at the center - Its	train
common_voice_ta_19528762.mp3	is it a pure silver vessel of milk, or a spring of divine nectar?	train
common_voice_ta_19528763.mp3	in the room close to the street	train
common_voice_ta_19528764.mp3	from then to this dusk	train
common_voice_ta_19528765.mp3	will say that they know about justice ...carrying a sword in hand	train
common_voice_ta_19528766.mp3	victory... in all the eight directions	train
common_voice_ta_19528767.mp3	a place without love would be barren ...the earth	train
common_voice_ta_19528768.mp3	withering like tender ... and becoming difficult to live	train
common_voice_ta_19528769.mp3	lean on women’s shoulders - here	train
common_voice_ta_19528770.mp3	the intelligentsia of the benevolent world	train
common_voice_ta_19528771.mp3	It is very chilly.	train
common_voice_ta_19528772.mp3	You are smart, you are scheming!	train
common_voice_ta_19528773.mp3	An elderly person who was pious as well as rich was appointed chief of the Big Temple.	train
common_voice_ta_19528774.mp3	the man who was dead sat up suddenly	train
common_voice_ta_19528775.mp3	Is it possible to be without the physical pleasure experienced?	train
common_voice_ta_19528776.mp3	the pudding seller knocked the door	train
common_voice_ta_19528777.mp3	can see in front of your eyes. I’ve told you!	train
common_voice_ta_19528779.mp3	Our great country went out of control.	train
common_voice_ta_19528781.mp3	the womenfolk ... and keep begging	train
common_voice_ta_19528782.mp3	a determined person who attains something that he wishes for	train
common_voice_ta_19528783.mp3	for the treacherous mean human race	train
common_voice_ta_19528784.mp3	get up slowly and stand slowly	train
common_voice_ta_19528785.mp3	you decided to play with the women of this town!	train
common_voice_ta_19528786.mp3	like a tortoise, restrain yourself!	train
common_voice_ta_19528787.mp3	My Tamil language is everlasting	train
common_voice_ta_19528788.mp3	walking with a swing - soil	train
common_voice_ta_19528789.mp3	the Vaidik customs that combine religion and ... similar to plague	train
common_voice_ta_19528790.mp3	has never been born on the earth	train
common_voice_ta_19528791.mp3	Will it sleep in a bush?	train
common_voice_ta_19528793.mp3	Say “Wealth for all” and ... drum	train
common_voice_ta_19528795.mp3	a kid for us to die? A kid for us to suffer?	train
common_voice_ta_19528796.mp3	providing work to the bandicoot	train
common_voice_ta_19528797.mp3	A help extended to a person per se is not its measure; the worthiness of the person receiving that help is its true measure.	train
common_voice_ta_19528798.mp3	The woman who was drawing a kolam looked up a little.	train
common_voice_ta_19528799.mp3	flowers spread fragrance; going to all flowers	train
common_voice_ta_19528800.mp3	chanting the divine names of a few gods	train
common_voice_ta_19528801.mp3	sound ...in all directions!	train
common_voice_ta_19528802.mp3	accumulate ...poison-like weapons!	train
common_voice_ta_19528803.mp3	the sword that is “humanity” - that	train
common_voice_ta_19528805.mp3	The woman called Sangili kept ... suddenly.	train
common_voice_ta_19528806.mp3	the water that the coconut tree provided	train
common_voice_ta_19528807.mp3	That’s true! True! True! Though it is true	train
common_voice_ta_19528808.mp3	that flitted about with hunger	train
common_voice_ta_19528809.mp3	increased, countrymen and all the ministers	train
common_voice_ta_19528810.mp3	my Tamil people started producing films;	train
common_voice_ta_19528811.mp3	no man has lived that could life a huge mountain.	train
common_voice_ta_19528812.mp3	touching one’s face with another’s	train
common_voice_ta_19528813.mp3	What an injustice!	train
common_voice_ta_19528814.mp3	that caused the rainbow	train
common_voice_ta_19528815.mp3	He did not eat the greens.	train
common_voice_ta_19528816.mp3	The name of my town is Poongulam.	train
common_voice_ta_19528817.mp3	must bring, carrying on the head, and give.	train
common_voice_ta_19528818.mp3	if the person who is inside is alive	train
common_voice_ta_19528819.mp3	did not make with ..., was not lively!	train
common_voice_ta_19528820.mp3	The element present abundantly on the moon is titanium.	train
common_voice_ta_19528821.mp3	look how many	train
common_voice_ta_19528822.mp3	the day suitable to reveal the mad ... is not far!	train
common_voice_ta_19528823.mp3	the visit of the king of the hill country	train
common_voice_ta_19528824.mp3	make the old master stand	train
common_voice_ta_19528825.mp3	dropped a bottle!	train
common_voice_ta_19528826.mp3	like the line that runs at the center of cowry	train
common_voice_ta_19528827.mp3	the old man who opened the latch ...for the prince	train
common_voice_ta_19528828.mp3	An old man befriended Kalimuthu and	train
common_voice_ta_19528829.mp3	Our government has come to senses, bro!	train
common_voice_ta_19528830.mp3	“This is not the time for jest. Listen	train
common_voice_ta_19528831.mp3	peacocks dance; fragrant	train
common_voice_ta_19528832.mp3	What is your age?	train
common_voice_ta_19528833.mp3	Why should we lay outside like dogs?	train
common_voice_ta_19528834.mp3	Hey Sudharma! Who is this grey-haired old man?	train
common_voice_ta_19528835.mp3	We are totally five members in our family.	train
common_voice_ta_19528836.mp3	learn to draw beautiful colorful ornamental figures	train
common_voice_ta_19528837.mp3	a place where fighting and uniting do not exist - heart	train
common_voice_ta_19528838.mp3	if you exempt, both should be exempted;	train
common_voice_ta_19528839.mp3	If a person determined to attain something acts according to a plan, he will attain whatever he wished for.	train
common_voice_ta_19528840.mp3	unable to bear the particles that stick - take	train
common_voice_ta_19528841.mp3	his body moved a little. ... the gums in the mouth	train
common_voice_ta_19528842.mp3	ambition was not fulfilled! that ambition	train
common_voice_ta_19528843.mp3	cried! Velan hurried towards the sea!	train
common_voice_ta_19528844.mp3	Let us burn fatigue in the fire of sense	train
common_voice_ta_19528845.mp3	“He has gone to Hydera Bagh:	train
common_voice_ta_19528846.mp3	this world to reach this condition we performed	train
common_voice_ta_19528847.mp3	the woman and her lover focused on	train
common_voice_ta_19528848.mp3	He loved me with all his heart! He	train
common_voice_ta_19528849.mp3	Do not associate with the lowly.	train
common_voice_ta_19528850.mp3	reach the declivity, a place suitable for love.	train
common_voice_ta_19528852.mp3	brave-minded Telugu people - mother’s	train
common_voice_ta_19532968.mp3	who came to eliminate vileness and do wonders!	train
common_voice_ta_19532969.mp3	Do not ever forget your mother.	train
common_voice_ta_19532970.mp3	a lotus garland.	train
common_voice_ta_19532971.mp3	have you leased ... to be happy?	train
common_voice_ta_19532972.mp3	dust, rubbish, chaff - their	train
common_voice_ta_19532973.mp3	for me who had no refuge	train
common_voice_ta_19532974.mp3	facilitate the piling up of	train
common_voice_ta_19532975.mp3	Sleep on a silk cotton bed.	train
common_voice_ta_19532976.mp3	was uneducated though brought up lovingly	train
common_voice_ta_19532977.mp3	they say sorcerer - ...said	train
common_voice_ta_19532993.mp3	the ability to perceive the truth improved everyday!	train
common_voice_ta_19532995.mp3	learned rare books on conduct and justice;	train
common_voice_ta_19532996.mp3	let our bodies perish! - poison	train
common_voice_ta_19532997.mp3	Preserve your relationships.	train
common_voice_ta_19533009.mp3	One day at ten o’clock at home	train
common_voice_ta_19533010.mp3	woman who came to destroy bondage by shooting fire from eyes!	train
common_voice_ta_19533012.mp3	that the world quivered	train
common_voice_ta_19533033.mp3	how many men ...sweat	train
common_voice_ta_19533034.mp3	You’re a unique flower that blossomed in the trove!	train
common_voice_ta_19533035.mp3	What do the devotees of Jesus think in their heart, my friend? Every day	train
common_voice_ta_19533036.mp3	The thought that the language with this name is ours	train
common_voice_ta_19533037.mp3	in the furnace - we	train
common_voice_ta_19533058.mp3	so that the number of ...lovers increases	train
common_voice_ta_19533059.mp3	by strength, by love	train
common_voice_ta_19533060.mp3	key was there; taking it	train
common_voice_ta_19533061.mp3	I saw, the jewel of chastity, with my eyes!	train
common_voice_ta_19533062.mp3	Do not talk ill of people after they leave.	train
common_voice_ta_19533083.mp3	do not treat as slaves!	train
common_voice_ta_19533084.mp3	Is it fair to make them submerge in the mental delusion that is god?	train
common_voice_ta_19533085.mp3	cannot study for nineteen years.	train
common_voice_ta_19533086.mp3	if you utter the first letter of their names, the mind will become clouded!	train
common_voice_ta_19533098.mp3	will stuff the pudding into the mouth	train
common_voice_ta_19533099.mp3	was hoping for a child. She gave birth!	train
common_voice_ta_19533100.mp3	He acts as if he is a good man.	train
common_voice_ta_19533101.mp3	knowing that, hunger ...	train
common_voice_ta_19533102.mp3	everywhere in the library	train
common_voice_ta_19533113.mp3	You, or he, who did this?	train
common_voice_ta_19533114.mp3	The beautiful morning sun and the evening moon	train
common_voice_ta_19533115.mp3	the pudding that lay on the broken box	train
common_voice_ta_19533116.mp3	until a good omen appears	train
common_voice_ta_19533129.mp3	drawing the sword the king will come and ...my body	train
